"sample_id","title","group","processing_plate","score","program","family"
"GSM1559770","hepatocellular carcinoma [M489_placa96_2_B05]","HCC","plate96_2",-0.453002098042151,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559771","cirrhosis [M490_placa96_2_B06]","Cirrhosis","plate96_2",-0.336905129684969,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559772","hepatocellular carcinoma [M493_placa96_2_B07]","HCC","plate96_2",0.847671973867159,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559773","cirrhosis [M494_placa96_2_B08]","Cirrhosis","plate96_2",-0.100488396174579,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559774","hepatocellular carcinoma [M497_placa96_2_G01]","HCC","plate96_2",-0.273473682101886,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559775","hepatocellular carcinoma [M499_placa96_2_B09]","HCC","plate96_2",0.246127938854399,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559776","cirrhosis [M500_placa96_2_B10]","Cirrhosis","plate96_2",0.213552775441594,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559777","hepatocellular carcinoma [M501_placa96_2_B11_2]","HCC","plate96_2",-0.00330967251415521,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559778","cirrhosis [M502_placa96_2_B12]","Cirrhosis","plate96_2",0.126284393455603,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559779","hepatocellular carcinoma [M503_placa96_2_C01]","HCC","plate96_2",0.038303270513795,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559780","cirrhosis [M504_placa96_2_C02]","Cirrhosis","plate96_2",-0.28321287209262,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559781","hepatocellular carcinoma [M505_placa96_2_C03]","HCC","plate96_2",0.807884209577101,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559782","cirrhosis [M506_placa96_2_C04]","Cirrhosis","plate96_2",0.655168032930524,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559783","cirrhosis [M510_placa96_2_C06]","Cirrhosis","plate96_2",-0.0862158964072898,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559784","hepatocellular carcinoma [M511_placa96_2_G02]","HCC","plate96_2",0.942828676917283,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559785","hepatocellular carcinoma [M515_placa96_2_C07]","HCC","plate96_2",0.14367343752914,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559786","cirrhosis [M516_placa96_2_C08]","Cirrhosis","plate96_2",-0.179733100073484,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559787","hepatocellular carcinoma [M517_placa96_2_G03]","HCC","plate96_2",-0.0395462935170818,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559788","hepatocellular carcinoma [M519_placa96_2_C09]","HCC","plate96_2",0.0301499283048549,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559789","cirrhosis [M520_placa96_2_C10]","Cirrhosis","plate96_2",-0.0419423954207645,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559790","hepatocellular carcinoma [M523_placa96_2_C11]","HCC","plate96_2",-0.288438509308864,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559791","cirrhosis [M524_placa96_2_C12]","Cirrhosis","plate96_2",-0.33895802171656,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559792","hepatocellular carcinoma [M529_placa96_2_D01]","HCC","plate96_2",0.376950781561965,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559793","cirrhosis [M530_placa96_2_D02]","Cirrhosis","plate96_2",-0.241065843753728,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559794","hepatocellular carcinoma [M531_placa96_2_D03]","HCC","plate96_2",0.60270078782791,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559795","cirrhosis [M532_placa96_2_D04]","Cirrhosis","plate96_2",0.279440969350833,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559796","hepatocellular carcinoma [M533_plate24 2_A09]","HCC","plate24_2",0.249197366312123,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559797","cirrhosis [M534_plate24 2_G09]","Cirrhosis","plate24_2",-1.24887591643699,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559798","hepatocellular carcinoma [M535_placa96_2_G04]","HCC","plate96_2",-0.0119202124745222,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559799","hepatocellular carcinoma [M537_placa96_2_G05]","HCC","plate96_2",0.179076818253759,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559800","hepatocellular carcinoma [M539_placa96_2_D05]","HCC","plate96_2",-0.221633111765653,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559801","cirrhosis [M540_placa96_2_D06]","Cirrhosis","plate96_2",-0.583137522591844,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559802","hepatocellular carcinoma [M543_placa96_2_G06]","HCC","plate96_2",0.11244096811888,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559803","hepatocellular carcinoma [M545_placa96_2_D07]","HCC","plate96_2",-0.0440139276663614,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559804","cirrhosis [M546_placa96_2_D08]","Cirrhosis","plate96_2",-0.545072926438091,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559805","hepatocellular carcinoma [M547_placa96_2_D09]","HCC","plate96_2",0.476825224445595,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559806","cirrhosis [M548_placa96_2_D10]","Cirrhosis","plate96_2",-0.512933568011634,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559807","hepatocellular carcinoma [M549_placa96_2_D11]","HCC","plate96_2",0.250036389006905,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559808","cirrhosis [M550_placa96_2_D12]","Cirrhosis","plate96_2",-0.158459308799677,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559809","hepatocellular carcinoma [M551_placa96_2_E01]","HCC","plate96_2",0.804565110495062,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559810","cirrhosis [M552_placa96_2_E02]","Cirrhosis","plate96_2",0.129140261230797,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559811","hepatocellular carcinoma [M553_placa96_2_G07]","HCC","plate96_2",-0.187771722485069,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559812","hepatocellular carcinoma [M557_placa96_2_G08]","HCC","plate96_2",0.0906290739715914,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559813","hepatocellular carcinoma [M559_placa96_2_G09]","HCC","plate96_2",-0.340146857545796,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559814","hepatocellular carcinoma [M561_placa96_2_G10]","HCC","plate96_2",0.551317100020703,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559815","hepatocellular carcinoma [M565_placa96_2_E03]","HCC","plate96_2",-0.0709963356475115,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559816","cirrhosis [M566_placa96_2_E04]","Cirrhosis","plate96_2",0.505977899816905,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559817","hepatocellular carcinoma [M567_placa96_2_E05]","HCC","plate96_2",-0.228369040619413,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559818","cirrhosis [M568_placa96_2_E06]","Cirrhosis","plate96_2",-0.184994727742579,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559819","hepatocellular carcinoma [M569_placa96_2_E07]","HCC","plate96_2",-0.13604874068397,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559820","cirrhosis [M570_placa96_2_E08]","Cirrhosis","plate96_2",-0.412835628099746,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559821","hepatocellular carcinoma [M571_placa96_2_E09]","HCC","plate96_2",-0.158135744002439,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559822","cirrhosis [M572_placa96_2_E10]","Cirrhosis","plate96_2",-0.269968199244874,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559823","hepatocellular carcinoma [M573_placa96_2_E11]","HCC","plate96_2",0.432374646910404,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559824","cirrhosis [M574_placa96_2_E12]","Cirrhosis","plate96_2",-0.369965979463714,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559825","hepatocellular carcinoma [M577_placa96_2_F01]","HCC","plate96_2",-0.147774908596994,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559826","cirrhosis [M578_placa96_2_F02]","Cirrhosis","plate96_2",0.403700545324359,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559827","hepatocellular carcinoma [M579_placa96_2_F03]","HCC","plate96_2",-0.0215734849391517,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559828","cirrhosis [M580_placa96_2_F04]","Cirrhosis","plate96_2",-0.150311480009157,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559829","hepatocellular carcinoma [M581_placa96_2_F05]","HCC","plate96_2",-0.362477016218534,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559830","cirrhosis [M582_placa96_2_F06_2]","Cirrhosis","plate96_2",-0.507642780171898,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559831","hepatocellular carcinoma [M585_placa96_2_F07]","HCC","plate96_2",0.40578046306947,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559832","cirrhosis [M586_placa96_2_F08]","Cirrhosis","plate96_2",-0.271406399133485,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559833","hepatocellular carcinoma [M587_placa96_2_F09]","HCC","plate96_2",0.557327379952292,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559834","cirrhosis [M588_placa96_2_F10]","Cirrhosis","plate96_2",0.516777389708037,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559835","hepatocellular carcinoma [M589_placa96_2_F11]","HCC","plate96_2",0.289470959424286,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559836","cirrhosis [M590_placa96_2_F12]","Cirrhosis","plate96_2",-0.158924509433792,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559837","hepatocellular carcinoma [M591_placa96_2_G11]","HCC","plate96_2",0.300652878080564,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559838","hepatocellular carcinoma [M593_placa96-3_A01]","HCC","plate96_3",0.342493032275536,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559839","cirrhosis [M594_placa96-3_A02]","Cirrhosis","plate96_3",-0.297907149988672,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559840","hepatocellular carcinoma [M595_placa96-3_A03]","HCC","plate96_3",0.24397981137287,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559841","cirrhosis [M596_placa96-3_A04]","Cirrhosis","plate96_3",-0.334287678914692,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559842","hepatocellular carcinoma [M597_placa96_2_G12]","HCC","plate96_2",0.108712231555522,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559843","hepatocellular carcinoma [M599_placa96-3_A05]","HCC","plate96_3",-0.154402531353347,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559844","cirrhosis [M600_placa96-3_A06]","Cirrhosis","plate96_3",-0.00737456012648447,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559845","hepatocellular carcinoma [M601_placa96_2_H01]","HCC","plate96_2",-0.172854850892913,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559846","hepatocellular carcinoma [M603_placa96_2_H02]","HCC","plate96_2",-0.209394890538355,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559847","hepatocellular carcinoma [M605_placa96_2_H03]","HCC","plate96_2",0.0743105952315478,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559848","hepatocellular carcinoma [M607_placa96_2_H04]","HCC","plate96_2",-0.043121716735073,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559849","hepatocellular carcinoma [M609_placa96_2_H05]","HCC","plate96_2",-0.0390736555584341,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559850","hepatocellular carcinoma [M613_placa96-3_A07]","HCC","plate96_3",0.404779542273142,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559851","cirrhosis [M614_placa96-3_A08]","Cirrhosis","plate96_3",-0.53934132270686,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559852","hepatocellular carcinoma [M615_placa96-3_A09]","HCC","plate96_3",0.0838684810474783,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559853","cirrhosis [M616_placa96-3_A10]","Cirrhosis","plate96_3",0.0683023715299222,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559854","hepatocellular carcinoma [M617_placa96-3_A11]","HCC","plate96_3",0.676273229772202,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559855","cirrhosis [M618_placa96-3_A12]","Cirrhosis","plate96_3",-0.283147572909325,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559856","hepatocellular carcinoma [M619_placa96-3_B01]","HCC","plate96_3",-0.307374537013109,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559857","cirrhosis [M620_placa96-3_B02]","Cirrhosis","plate96_3",-0.494259728696354,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559858","hepatocellular carcinoma [M621_placa96-3_B03]","HCC","plate96_3",0.934795095453938,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559859","cirrhosis [M622_placa96-3_B04]","Cirrhosis","plate96_3",-0.342825516454388,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559860","hepatocellular carcinoma [M623_placa96-3_B05]","HCC","plate96_3",0.104595810420086,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559861","cirrhosis [M624_placa96-3_B06]","Cirrhosis","plate96_3",-0.0553050495579603,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559862","hepatocellular carcinoma [M625_placa96-3_B07]","HCC","plate96_3",-0.180758709631625,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559863","cirrhosis [M626_placa96-3_B08]","Cirrhosis","plate96_3",-0.0528229672699897,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559864","hepatocellular carcinoma [M627_placa96-3_B09]","HCC","plate96_3",0.459842297764614,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559865","cirrhosis [M628_placa96-3_B10]","Cirrhosis","plate96_3",0.0538705136737783,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559866","hepatocellular carcinoma [M629_placa96-3_B11]","HCC","plate96_3",0.0642521889946758,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559867","cirrhosis [M630_placa96-3_B12]","Cirrhosis","plate96_3",-0.521114728664006,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559868","hepatocellular carcinoma [M631_placa96-3_C01_2]","HCC","plate96_3",0.0669432357982555,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559869","cirrhosis [M632_placa96-3_C02]","Cirrhosis","plate96_3",-0.331416941622677,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559870","hepatocellular carcinoma [M633_placa96-3_C03]","HCC","plate96_3",-0.0704525085832629,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559871","cirrhosis [M634_placa96-3_C04]","Cirrhosis","plate96_3",-0.0802744075737123,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559872","hepatocellular carcinoma [M635_placa96-3_H01]","HCC","plate96_3",-0.293216367452168,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559873","hepatocellular carcinoma [M639_placa96-3_H02]","HCC","plate96_3",0.125893178986392,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559874","hepatocellular carcinoma [M643_placa96-3_C05]","HCC","plate96_3",0.105951189237379,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559875","cirrhosis [M644_placa96-3_C06]","Cirrhosis","plate96_3",0.25554209380954,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559876","hepatocellular carcinoma [M645_placa96-3_H03]","HCC","plate96_3",0.0588389437968579,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559877","hepatocellular carcinoma [M647_placa96-3_C07]","HCC","plate96_3",0.446984541296547,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559878","cirrhosis [M648_placa96-3_C08]","Cirrhosis","plate96_3",-0.297192783946427,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559879","hepatocellular carcinoma [M649_placa96-3_H04]","HCC","plate96_3",0.289813642080069,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559880","hepatocellular carcinoma [M651_placa96-3_C09]","HCC","plate96_3",-0.407410813276155,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559881","cirrhosis [M652_placa96-3_C10]","Cirrhosis","plate96_3",-0.187387574664624,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559882","hepatocellular carcinoma [M653_placa96-3_C11]","HCC","plate96_3",-0.305257730695773,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559883","cirrhosis [M654_placa96-3_C12]","Cirrhosis","plate96_3",-0.436732942882606,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559884","hepatocellular carcinoma [M655_placa96-3_H05]","HCC","plate96_3",0.838954504100533,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559885","hepatocellular carcinoma [M657_plate4_H01]","HCC","plate4",0.212199056120118,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559886","hepatocellular carcinoma [M659_plate4_H02]","HCC","plate4",0.30761425361146,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559887","hepatocellular carcinoma [M661_placa96-3_D01]","HCC","plate96_3",-0.352810387681244,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559888","cirrhosis [M662_placa96-3_D02]","Cirrhosis","plate96_3",-0.377981240197168,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559889","hepatocellular carcinoma [M663_plate4_H03]","HCC","plate4",0.169117115874961,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559890","hepatocellular carcinoma [M665_placa96-3_D03]","HCC","plate96_3",-0.0343389349614422,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559891","cirrhosis [M666_placa96-3_D04]","Cirrhosis","plate96_3",0.164385732236436,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559892","hepatocellular carcinoma [M667_plate4_H04]","HCC","plate4",0.0627305897585551,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559893","hepatocellular carcinoma [M669_placa96-3_D05]","HCC","plate96_3",0.502646761993423,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559894","cirrhosis [M670_placa96-3_D06]","Cirrhosis","plate96_3",-0.218591566229215,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559895","hepatocellular carcinoma [M671_placa96-3_D07]","HCC","plate96_3",-0.465027255627309,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559896","cirrhosis [M672_placa96-3_D08]","Cirrhosis","plate96_3",-0.319073974218721,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559897","hepatocellular carcinoma [M673_placa96-3_D09]","HCC","plate96_3",0.908295180365763,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559898","cirrhosis [M674_placa96-3_D10]","Cirrhosis","plate96_3",-0.342668304351836,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
"GSM1559899","hepatocellular carcinoma [M675_placa96-3_D11]","HCC","plate96_3",-0.386415029115028,"ribosome_biogenesis","primary_PRJEB54571_GO_programs"
