gene,mean_logCPM_control,mean_logCPM_GCA,log2FC_GCA_vs_control,welch_t,p_welch,q_bh
PARP2,4.795092133830021,3.3014778396562527,-1.4936142941737685,-10.727405415955609,0.0008095261493301269,0.04378014281954169
TRAFD1,5.325634877599708,6.002140934656332,0.6765060570566233,31.46058636187157,0.0008152899209753153,0.04390422957422389
PDHX,4.1566618160440525,3.8263378278664084,-0.3303239881776441,-10.3449101806559,0.0008201366907709207,0.043978092464855935
BRD9,5.2017466127692975,4.926247105792854,-0.2754995069764439,-13.690127663883136,0.0008244772362890265,0.04402430137231068
EXOSC8,4.793187152997771,3.9342952664276645,-0.858891886570107,-12.269941439411939,0.0008375166660655117,0.044459674650523355
SAT2,4.280664407768647,4.914159326128308,0.633494918359661,13.356644152065275,0.0008517412452670473,0.044459674650523355
G2E3,4.294552466897356,3.572748898863749,-0.7218035680336068,-12.01450178220545,0.0008563599310151933,0.044459674650523355
CYB561,6.743707257675708,7.128128820608971,0.38442156293326324,15.338497620125908,0.0008600277440844084,0.044459674650523355
POLR3K,4.951257013590271,4.578769056034255,-0.37248795755601627,-9.977853304075007,0.0008611971574617422,0.044459674650523355
RASAL1,4.453362842091678,5.099150094855464,0.6457872527637853,9.108695477766064,0.0008617825370394318,0.044459674650523355
RABEPK,6.22257453828653,5.456193149866724,-0.7663813884198056,-10.19427268231558,0.0008620241123314628,0.044459674650523355
TIMM23,6.005458882555792,5.624972517597732,-0.38048636495805965,-10.138035809164792,0.0008648522351309383,0.044459674650523355
STYX,4.273597125216381,3.7851734544921865,-0.48842367072419446,-9.046953283787532,0.0008731973752623704,0.044459674650523355
LRRN2,2.8436605708203295,4.007441477250386,1.1637809064300564,8.920957883739229,0.0008745128942461363,0.044459674650523355
CCDC153,1.1013382292878544,2.222612687785661,1.1212744584978067,9.256770405482756,0.0008773393400037735,0.044459674650523355
METTL3,5.169257473733448,4.091088113621619,-1.0781693601118292,-8.939070024410183,0.0008810270073921656,0.044459674650523355
PIP5K1C,6.311690761777693,6.885889316132814,0.5741985543551209,8.993506116548348,0.0008831281649760797,0.044459674650523355
CA2,5.0596979238474935,4.497117159517857,-0.5625807643296366,-9.261599410433048,0.0008832762971588234,0.044459674650523355
STRAP,7.0590764686534735,6.407627046445167,-0.6514494222083069,-9.88090475591916,0.000885328961827885,0.044459674650523355
PNPLA6,7.339793266093474,8.060515830629699,0.7207225645362252,11.133362684085476,0.0008931876367045269,0.044673359685637994
PRMT3,4.431711878694299,3.7377417597218567,-0.6939701189724419,-9.036309753326174,0.0008966442797433465,0.044673359685637994
NPEPL1,4.549846924313026,5.000419109667781,0.45057218535475485,10.91609639907655,0.0009044783514562365,0.04479676796463372
PLCD3,7.897032804145155,8.413305509871522,0.516272705726367,12.3037733668169,0.0009062009165504728,0.04479676796463372
AQP3,3.2070975374149717,8.927746084092673,5.720648546677701,25.9119044806899,0.000919784474928004,0.04529133280238868
GPR162,2.1135079147307607,3.522292313868055,1.4087843991372941,12.078125525702728,0.0009257979972620615,0.045405891486336156
GAS2L1,6.169125073435038,6.812362552762001,0.6432374793269631,8.896152373149738,0.0009292869138649596,0.045405891486336156
GPRIN2,2.40310236064288,4.135897886971618,1.7327955263287378,8.754138869019915,0.0009391329932935407,0.04570113161904181
ORC6,5.0138579058716655,4.1866769323605,-0.8271809735111653,-8.802195478358133,0.000948895987094776,0.04570113161904181
ABHD4,4.362206533826412,4.899692164588564,0.5374856307621521,9.519914674587174,0.0009497680632637665,0.04570113161904181
CNOT10,4.983582798346158,4.320609956538708,-0.6629728418074503,-9.039205421811934,0.0009551293050587974,0.04570113161904181
MEMO1,5.077174308963793,4.534482077571389,-0.5426922313924036,-11.375905196588276,0.0009577800892751385,0.04570113161904181
SERPINA3,0.1395614109701629,4.598084428634446,4.458523017664283,8.952084884330029,0.000962354967880598,0.04570113161904181
GALNT5,3.5549166538290007,1.7363164637191213,-1.8186001901098794,-9.859010200569653,0.0009633923316137302,0.04570113161904181
NIPA2,5.842542148934584,5.230006759058008,-0.6125353898765757,-9.596147785219978,0.0009642198453010006,0.04570113161904181
CDH15,2.632812576118472,3.7188244902319734,1.0860119141135014,10.567629758265076,0.0009718207279602046,0.045788453293876825
LRCH4,5.091680318932535,5.714677997965385,0.6229976790328502,8.770147072071445,0.0009762607244286444,0.045788453293876825
RGL2,5.48496559288555,6.220794076893905,0.7358284840083549,9.303246972247972,0.0009771969276947952,0.045788453293876825
RNF5,6.145237454123309,6.878632377811559,0.73339492368825,22.279489697279118,0.0009903831281271455,0.045788453293876825
TPP2,4.0353820246279675,3.1747940293196453,-0.8605879953083222,-9.331062605899671,0.000995425249010199,0.045788453293876825
DPP4,1.4695913785340684,4.561845109495071,3.0922537309610023,10.40789555466245,0.0009984509111628731,0.045788453293876825
TCN2,1.826095009973759,3.0441662376680267,1.2180712276942678,8.638491460301271,0.0010019123862333456,0.045788453293876825
NEU1,4.881929557667758,5.994591695449607,1.1126621377818493,12.064054032562348,0.0010025981212675459,0.045788453293876825
MIA,-0.029060645716838973,3.8268127963537677,3.8558734420706067,13.020934315038604,0.0010077011567879838,0.045788453293876825
RHOV,3.370296738681267,4.743091708837151,1.3727949701558844,10.728938458700329,0.0010096986664520603,0.045788453293876825
FAM222A,3.812052815163799,4.700514197555933,0.8884613823921335,9.095262239438178,0.0010143521624542133,0.045788453293876825
PNPLA2,7.304482811353188,8.017583937470377,0.7131011261171887,14.659091537518535,0.0010152110558956252,0.045788453293876825
CHAC1,7.0621280388436505,5.855576087549136,-1.2065519512945144,-8.598439066944266,0.001018089072910659,0.045788453293876825
HID1,5.967531520116143,7.159733852311487,1.192202332195344,8.994809296840268,0.0010236762439999325,0.045788453293876825
SLC25A32,6.118600581205414,5.426056271417013,-0.692544309788401,-9.469562639049093,0.0010245153017156897,0.045788453293876825
THEMIS2,3.968373517191916,4.360396200464439,0.3920226832725233,8.89873682026237,0.001026055984936839,0.045788453293876825
BLVRB,7.0247793518110475,7.65299519089671,0.6282158390856623,12.712430206290929,0.0010334945260426437,0.045788453293876825
SLC12A9,5.486687542952123,6.016180123636228,0.5294925806841047,11.834594199773338,0.0010342770275197973,0.045788453293876825
IFI6,3.873825884084017,7.521864318144001,3.6480384340599836,12.973921190667145,0.0010378125278811445,0.045788453293876825
CRYBG2,3.6724549309970205,4.4415918120615965,0.769136881064576,9.474159235004281,0.0010384264002641366,0.045788453293876825
C1orf216,4.283707603106784,4.8581856186644545,0.5744780155576708,8.534073285537714,0.0010463649055685983,0.04582750649012377
POMGNT1,7.2690402935064276,7.643079511192044,0.3740392176856169,10.103024820201945,0.0010471173773581681,0.04582750649012377
IFIT1,1.1296142096992519,3.9345295077228326,2.8049152980235807,16.61536408814669,0.0010501759685607186,0.04582750649012377
ADSL,7.389676488215187,6.860099091686666,-0.5295773965285209,-12.119263637628652,0.0010671729560882328,0.0460947395318786
MMP24OS,5.774909845707872,6.2214719058602315,0.44656206015235966,8.789701414977845,0.001072551257021918,0.0460947395318786
DOK4,5.146771855573168,5.874630368661883,0.727858513088715,13.037106246716068,0.0010733442263928614,0.0460947395318786
SEMA6B,7.920307105871392,8.761899005630797,0.841591899759405,10.640794912859105,0.0010743920820601586,0.0460947395318786
HLA-C,9.096480812294288,9.892252754385739,0.7957719420914504,9.12831648028243,0.0010763396396842372,0.0460947395318786
PSEN2,4.557167505960012,4.842788150379936,0.2856206444199234,8.470886569536937,0.001080883924502029,0.0460947395318786
TAF9,5.210107486149213,4.8461130808458615,-0.3639944053033517,-8.443044297616193,0.0010878630422370185,0.0460947395318786
LEMD1,1.2516676647780287,3.9901531711224707,2.7384855063444418,8.432875770675592,0.0010908344931573552,0.0460947395318786
TBC1D25,4.148316654254359,4.695129915540059,0.5468132612857008,9.431242429970883,0.001092426732096024,0.0460947395318786
PRR7,6.455304869152439,7.10635513832094,0.6510502691685014,8.970050679911838,0.0010951687344654506,0.0460947395318786
PARD6A,3.2450229956836325,4.16263100926592,0.9176080135822873,11.512207906681011,0.0010963663847566541,0.0460947395318786
POLR3G,5.7358211688423095,4.517444336619971,-1.2183768322223383,-10.364652484281518,0.0011073011138651625,0.046252962317484464
H2AW,3.8517026856240957,5.2872224926034095,1.4355198069793138,8.515042373012585,0.001107439556080426,0.046252962317484464
HPRT1,6.0793004288110195,5.263312831613262,-0.8159875971977577,-9.053938895589697,0.0011258057341769145,0.04626544100679965
UQCC1,5.78420533008363,5.446224959974003,-0.33798037010962645,-9.345115902301886,0.001129798158126978,0.04626544100679965
LIMK1,7.25771929402336,7.9439571247831955,0.6862378307598354,16.28321104092326,0.0011334759902310706,0.04626544100679965
DBF4B,4.909083179086195,4.18444534436797,-0.7246378347182247,-8.562103739768329,0.001138386690128339,0.04626544100679965
TMBIM1,7.235340177326983,7.51255091045563,0.27721073312864686,12.469864216247952,0.001139304625766368,0.04626544100679965
GCHFR,1.4096629023773588,3.196049404706962,1.7863865023296033,18.46040341203305,0.001141077482053186,0.04626544100679965
TIMM8A,3.6388343460829766,3.2148081334403993,-0.42402621264257734,-8.83291634207555,0.0011416620666163688,0.04626544100679965
DDX55,4.523124453422569,3.5718667331200042,-0.9512577203025647,-9.128701768448366,0.0011458610258427788,0.04626544100679965
RNPEPL1,6.915490736396424,7.57301314537749,0.6575224089810661,8.334666126628992,0.0011466580868945767,0.04626544100679965
FUZ,1.0262361000909062,2.0300403614352955,1.0038042613443894,8.302293788515826,0.0011515434359036575,0.04626544100679965
LIG3,5.128512979149853,4.490560127633514,-0.6379528515163395,-11.86644308889666,0.001156329144410586,0.04626544100679965
BMP1,5.87815845605702,6.720487513077173,0.8423290570201534,9.059872115201479,0.0011585358975739312,0.04626544100679965
STARD3,6.268012291807916,6.863318218260663,0.5953059264527472,10.666013294334514,0.0011662730946506014,0.04626544100679965
LOC107984638,1.4941620140495073,2.4258460359362535,0.9316840218867461,8.518556272222474,0.0011677758824276529,0.04626544100679965
LRFN3,5.3028245693049305,5.804434825184987,0.5016102558800561,8.703026985923417,0.001171621283456516,0.04626544100679965
PRXL2C,4.381325052276515,4.023003455211023,-0.35832159706549227,-11.558414095616257,0.001175614304080907,0.04626544100679965
TACSTD2,4.549683692884261,7.231021988960451,2.6813382960761896,8.855405952087963,0.0011776681747306084,0.04626544100679965
CARHSP1,6.408284100016155,6.998493358123106,0.5902092581069516,10.564727088683949,0.001178142526906691,0.04626544100679965
RTBDN,3.9502901724626915,5.1233983044053675,1.173108131942676,14.33779211296165,0.001178331683814026,0.04626544100679965
SLC43A2,4.864295233746856,5.81779507104635,0.9534998372994945,10.820056565088697,0.001180856376546526,0.04626544100679965
IFI27,0.7610424411638737,4.422238124506195,3.661195683342321,10.72593332987912,0.0011905691941448777,0.04643607217765633
SLC6A20,2.0247066718693105,3.524587094698539,1.4998804228292286,8.78851236625064,0.0011941832629408264,0.04643607217765633
DNAJC4,4.9219730725256206,5.614481546373557,0.6925084738479361,9.076567374157705,0.0011962196388712733,0.04643607217765633
MCC,4.200506618720369,3.1974016833786734,-1.0031049353416956,-9.611912871514022,0.0012165807951888378,0.047082048816864654
CLIC5,-0.2538164609947548,0.8174816891213016,1.0712981501160563,8.85989612428703,0.0012400581223514769,0.04774088956528965
CCDC33,-0.9054502095065562,0.3339403022566448,1.239390511763201,8.420475908982928,0.0012411499539296954,0.04774088956528965
NAGLU,5.022857090118863,5.682693491271837,0.6598364011529743,8.701199644967593,0.001247201811183221,0.047781221778102144
TPRG1L,5.770115930844638,6.67221631771078,0.9021003868661417,8.263064549199829,0.0012498526005078807,0.047781221778102144
LIMS2,2.1778146953662465,3.0196116677398535,0.841796972373607,8.808842297543622,0.0012570261048393979,0.047781221778102144
MARCKSL1,7.883021316163198,8.623374259791772,0.7403529436285741,9.82535336408565,0.0012573012131258802,0.047781221778102144
SHKBP1,7.22594948262194,7.616413764505225,0.3904642818832853,14.943130454727553,0.0012769035958501492,0.04837756296024475
YRDC,6.709735133688489,6.066560653798511,-0.6431744798899777,-8.843698067888019,0.0012806387666283675,0.04837756296024475
PSMC3IP,4.088916905376755,3.0106254590108628,-1.0782914463658924,-20.421655345398925,0.001286436572369698,0.048451948878983714
PRPF18,2.868311103609257,2.453014596420591,-0.41529650718866584,-13.97022230908678,0.0012929709729043812,0.04855355389348648
KRT80,3.6917854275251525,6.657669739173073,2.9658843116479208,13.872082261759816,0.001302067095994991,0.04869712328513895
HIC1,0.02888659978300757,0.45241140616302067,0.4235248063800131,8.063025455304484,0.001307907929274636,0.04869712328513895
SLC25A29,5.644389267870641,6.565406188179849,0.9210169203092082,8.208028774234334,0.0013108655099774852,0.04869712328513895
C9orf40,4.709075917402042,4.3860131679505665,-0.3230627494514753,-8.379457980649908,0.0013140004448870845,0.04869712328513895
LYNX1,2.4362709417697723,4.469167534248388,2.032896592478616,8.465868321957458,0.0013160344657066393,0.04869712328513895
ORMDL3,5.530322007525481,6.4630480724627395,0.9327260649372588,12.011206717724221,0.00132282585372514,0.04880571772271617
SEC14L2,4.461224908624659,5.613852609185861,1.1526277005612027,18.298928211489734,0.0013280680638034772,0.04884059728250748
SSR2,7.563396074859011,7.936818839979542,0.3734227651205302,8.355475556736229,0.0013314900088870075,0.04884059728250748
TWF2,8.053658390984511,8.388561569726926,0.33490317874241526,11.839442208480195,0.0013392204467186745,0.048982181367701806
PTMS,9.375034439613263,10.129601182619966,0.7545667430067038,10.744607174281315,0.0013462102951292672,0.049001017622687826
SNPH,4.333424670682642,5.217981516841195,0.8845568461585529,15.308118146332474,0.0013474795837767968,0.049001017622687826
SH3GLB2,7.136680482519831,7.695685056528941,0.5590045740091094,9.074376336751826,0.0013626406666351512,0.04941036571996515
KPNA6,6.50057550970714,6.04392912564503,-0.4566463840621102,-9.371802295640167,0.0013704540268034665,0.04955170202627963
ACTR1B,5.806918190946149,6.416441250606884,0.6095230596607353,7.916610018825952,0.0013789722836469503,0.049572187395154094
RFC5,6.298778434678755,5.426999424145612,-0.8717790105331424,-7.939378654290691,0.0013793350674217598,0.049572187395154094
TMPRSS4,0.5834410364964067,2.33947611806659,1.7560350815701835,8.4249137710418,0.001384016874732182,0.049572187395154094
FASTKD1,3.7445218415073573,3.091202080742626,-0.6533197607647314,-16.50859682060224,0.0013899778367380488,0.049572187395154094
RAET1G,-0.14254606189757257,1.3748191037612791,1.5173651656588518,8.932204491631738,0.0013906066001801425,0.049572187395154094
OASL,2.428069581546808,4.546259982648795,2.1181904011019874,14.031832906018831,0.0014007104612697285,0.049660709085152355
USH1G,2.9194281251419736,3.8096880441944307,0.8902599190524572,8.157056125585243,0.0014009382175740332,0.049660709085152355
GPR143,1.143652502157943,2.7225183818768435,1.5788658797189006,8.115872081129016,0.0014137787840693575,0.049969050464994266
GOLT1B,5.546602904829739,4.989489224443587,-0.557113680386152,-8.405893256827552,0.0014189146888220682,0.049969050464994266
VDAC1,8.438632051409845,7.912982878204243,-0.5256491732056023,-8.015811372388598,0.001421482273204104,0.049969050464994266
SPINT2,9.71090517754539,10.347182997433535,0.6362778198881447,9.838259583984764,0.0014336852598287224,0.050258412640256184
SH3BGRL3,7.769560698908382,8.028002603130917,0.25844190422253455,9.081230316544094,0.0014523396214822563,0.050771706933309256
PLPP5,3.7653900003702443,4.2605872310814865,0.4951972307112422,10.001123820379485,0.0014600267568839825,0.05089983087704352
PTOV1,8.028823680944505,8.616638821870602,0.5878151409260965,8.11282937495358,0.0014651486550571293,0.050938066565241684
METTL7B,3.844819721820708,4.6959784023614395,0.8511586805407316,7.792421856435887,0.0014704311099242634,0.05094220814996695
